annotationId,language,sdg_categories,predicted
645c2326-8b58-405d-b093-cb5ed64e15c2,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],"2 - FAIM ""ZERO"""
4d9c1c55-925c-46e9-a21f-429d8f070003,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
d9e983a9-813b-431a-a01b-423dc86ad362,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
b6ec2367-94d2-4310-8840-8e656e23ad93,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],16
bf9de4cd-f5da-4f03-9b14-4a11a21092e1,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
09059492-b148-4bc1-b81a-15398b82ca58,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
491118a9-0687-488b-90ea-28193e901191,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],3 - BONNE SANTE ET BIEN-ETRE
54202912-8e9e-4b61-bdf9-d1fbc7a15f92,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
319cd69e-75e5-49f2-962d-2722f8a97b1e,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],2
98bb8329-881f-4509-8a3d-1e8e1b106d83,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],"2 - FAIM ""ZERO"""
0fdf03bb-232d-47ed-890c-652f4e22affe,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],10 - INEGALITES REDUITES
9015d8e7-629e-4aa8-bc73-35ccbc911c56,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],3 - BONNE SANTE ET BIEN-ETRE
12ee6465-9b31-4179-8ba6-a503f4df9ec7,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],3 - BONNE SANTE ET BIEN-ETRE
0c5af528-e93f-4a87-9770-1f7f790db3e9,fr,['dec29fe6-95ea-4dfb-b631-ee0eb6de7207'],16
b4737e61-e1aa-4b69-80e5-ecc716a7319d,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],10
65a73ade-2347-4dcc-958d-68fc598cf1e2,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],8
ca4ddb82-beda-4ecc-8acc-d88644c58f82,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],3
a0b6261d-1830-4a62-8d3e-2861235db189,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],9
ea3a409d-f27d-43c2-9416-450f9e0eeccc,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],10 - INEGALITES REDUITES
68257ff9-659f-4c05-be8b-429a8078d28a,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],4
f92c11af-145d-42a3-89d1-4fefc8c4507e,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],3
bc4980bb-d008-4c95-a1d5-89587c40056f,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],3
4fbc968b-a787-4fa8-b706-490832f45d50,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],9
c3e6c040-994f-4b7b-89d5-2cb1e1551917,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],11
dd5195f5-7414-4513-93bc-b8d707f4f0dc,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],8
c1d78ab1-a79a-4413-b8a5-f7108fbd6acd,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],9
a4ff13bc-3ada-4f64-be98-7f04b5f11c2b,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],"9 - INDUSTRIE, INNOVATION ET INFRASTRUCTURE"
624857b1-7eb9-465f-8704-5f02cc02f315,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],16
2ad8550f-16ad-4969-8441-89fd7502c0a7,fr,['188e32e4-e6df-492e-ab45-0a57b3acad54'],8
0451c456-06cd-410a-b713-ff43d1fd6e6c,fr,['617414bb-61ed-42cc-9660-1eb72f312f54'],13
5faaf650-e476-4e69-8080-72aba40ca50d,fr,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],13
378aefe3-5777-4794-9436-0279dcdf21b5,fr,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],13
d1d75cc5-6a8c-42ed-b495-50f9da1fd67f,fr,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],15
0b0511ed-1b8b-43fd-bd29-0aa860d3e1c7,fr,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],13
86763eab-bab4-44c7-a867-7b5a8582ccfa,fr,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],15
9696adee-2879-4929-9070-973e924f0982,fr,['e2d3622d-09c3-4fbc-b4bf-3b316b68ceb4'],15
f6693106-7e94-44ba-b26b-ba8cab42d518,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
ea79e9b1-5fa5-49c9-894c-0f6d0242e224,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
6996de12-9816-4b90-8dcf-c14a5b93b5a6,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
16fa1ffa-b679-49a7-b3a5-681289bb52e4,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
a2808c49-7dfe-4fa4-a77e-f3c835cfa3f9,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
3063a58f-c5ea-437a-ab9c-f22cafbd1b7f,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
c8eb8398-fdd5-46ce-9f5e-9dc8a3aabd03,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
9686043d-0d04-4a56-a484-2c6c5d314e0f,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
82eb6a8c-3c37-4ced-b6fd-92078019fdd8,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
fb1484fa-85f8-4936-8e86-fc26a71af09a,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
118a9525-f1dc-4792-9e14-b6e0b51d9c30,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
abbf6e30-d27f-4e40-8824-de839f5228c2,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],16
75898c89-a392-48f1-b27f-f5e813b58630,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
ffae0854-d46b-4d3b-92ea-98d280842435,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
64dce61c-5ac0-44c4-b216-d4e79b73f018,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
0b69b9a6-7b94-4d18-abfb-81a287b7da89,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
7d006acc-2dbf-4b47-85a5-a5d9670324d3,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
e1231bbf-8506-4353-9dba-45610fbf0f89,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],10
05e10433-ec31-4e2f-9abf-75f84e90feb6,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
e06e193c-8f57-4bff-b47c-03d4538825eb,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
06354b03-deb2-4bcb-847d-3f992000e3bb,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
3d14c728-a738-45c8-bf6c-78863b698ae8,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
cd1adcfe-342b-4e5b-b412-fcd9147bd87b,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],5
a8a166cf-7de8-458e-8853-4a7109890e7b,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],4
d141a767-5fdf-4fd0-8cc9-ca832d0cd4d6,es,['5de2d533-80be-44d9-8087-4acc3ea1c454'],16
9595e428-7990-4a50-b59d-885735d3183e,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
008c275d-2bcc-4a8f-a97f-8d2f4f8e7463,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
53a78bf6-beb6-405d-8836-3f0e3828c8a2,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
3495f77f-06fa-4d32-81f0-4a8646fe8698,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
83fd1b5c-b72c-4921-a0b3-c5661073922b,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
c0a0e070-f640-46d8-8773-49e1d27465b8,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
89181298-b8a2-4f09-88d7-855c6f972850,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
b9b85e1f-6cb2-47df-b3bc-4a9a8a3cf469,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
9f572633-0166-44f5-87e8-f27ca99674d0,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
0a056776-c23f-4796-bbea-78ef0cdad72b,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
583a033a-4981-4d32-9a04-0f5592341dbd,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
a4a2d0cd-2d39-4d6c-bbf5-1b001826efd5,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
2914d150-be46-4a3e-a1f0-40404e942323,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],5
048076cd-642f-4911-b090-bfecbc51a809,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
f9f7d5b3-3bb1-42e3-82d2-a2540b378d04,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
2a439a6a-b8c2-449e-b689-005866710b8c,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
297bb7ce-0b09-414d-9b06-fabae6cedd3b,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
31c62ee1-0ca4-4cee-850b-4063423a3dbc,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
b0f50517-3e78-46a4-98d8-808f4560f9ac,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
be188c13-c387-4b38-97d1-f090274b42f8,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
0fbe3b41-4527-4f51-865e-931de3588126,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
13e9695a-6bf8-452a-a49f-90dd11bc8d03,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],5
369b9b23-1d8d-4250-be22-06301a0ddbc6,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
1801899c-eed6-4a91-91bf-64f6b8f334e7,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
5c67213b-6fd9-497a-bd54-1de58abf561c,es,['c6811ae8-76b5-4032-8ac7-2ff776f6692a'],16
dfbb1ff7-3824-41e0-85a8-11b9e56fb4ce,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
e2320dfe-389f-45fe-bb4a-f2b144e63807,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
ccc63bbc-5c6f-4abd-9b79-2d4753b6c73e,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
3d26b0d5-92f5-4de6-97a5-2948f898ea9e,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
56dfc4c3-8c9e-4512-8d60-fbb052286857,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
63eadeb7-b057-478f-aa6b-eb55fde74b44,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
6baabece-d125-47d4-97ae-604dcb98145d,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
564a146b-5449-4ce4-ae8e-429f8bddcae0,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
1c5820be-3ed5-4542-a723-199047a0f1f9,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
f8f140fe-0abf-4bdb-bb06-90e6ad56a24b,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
7e98ae9f-739d-49b3-bc1f-3b1b610dc269,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
5506f0be-7726-43b9-91f7-c85e21128a8c,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
2bce3800-483d-4fbd-8189-4d2349d8b8ab,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
a6e6ba33-23a7-4c9f-89e1-4cc847857830,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],10
f88e3a04-8e3d-44c6-a053-4ec3e7d8a6a9,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
d41a2df2-206e-4b67-a8e9-b17467f7f988,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],5
307803d7-6079-493d-b76f-6162726d1eee,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],4
1979e950-d17f-44e1-8d4d-f7c29a647683,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
b84067b3-c6e5-43ff-a530-8d19988f36a1,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
dec66193-e278-4de5-817f-cdbfb8bcc102,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
d5f3539f-e5c5-4818-83e2-822622de7dc0,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
125ae8a1-943c-4b67-ac03-c6c91e31d73a,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
1d48928b-bf16-4b72-95af-0e8288779d35,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
126dc71c-8317-4b03-97bb-aadae63c19b8,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],8
4172074b-17e8-4d69-8ed5-672ab7dcf052,es,['7b1ca49b-6511-4151-b02b-0e3787a5cf46'],16
2b48b614-5c46-4d38-9729-5cf31bdcc0e4,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - Pobreza
4549a299-11f1-48a1-b11b-a5a264d2bc6f,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
328b604b-64fb-456d-976b-fe20326b17f9,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
f010cd85-02b1-4127-bba0-8ac58a694c90,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
b36a4343-1801-4836-a205-48735f37bd0a,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
a0ed79ff-9928-4cf5-91e4-305c1338274c,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
5a11b80a-cc40-497f-91a3-5116c3179187,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
5a8624dc-caa4-4dfa-827b-6ad751754c47,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
c1c87236-4b07-4dd0-b64e-82fecaa77e33,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
6df9c740-9bb2-47a7-8937-c3d9a4fe8b68,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - Pobreza
c99f8aa3-303c-448a-9b11-59d3b17356bc,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
499285d6-65f9-4588-b805-8e97f0157d4c,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],8
4d16e581-32af-41cb-9ded-9e4d7fc8325b,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - Pobreza
4c3f75c1-cfba-468d-8ca6-5692634989b0,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - Pobreza
3f062ad9-f1c1-4060-9980-18c8f493d140,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],8
08c38738-8b61-4d5d-8a41-566f89e0e74e,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],5
19450c54-d18f-4899-a909-59c84f4c2a08,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - Pobreza
8319bee8-0a8d-4b12-a01f-c0046bf132e2,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - Pobreza
c27d4ff2-c686-4a35-9cf9-7c931c516b28,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - Pobreza
2a9d4d5c-cb96-4838-9c64-175243c3545f,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
f2303a13-7f38-4e42-a5c8-04ad22753b70,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],10
03599c5a-fb78-4a7d-8236-e52a88327270,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
47b53015-f151-4566-8d02-d64727d8daa9,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
6d73d877-18ad-4ab0-a8e6-77bb66f74e45,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1 - Pobreza
77254e9e-f6ee-40fc-8bc3-0a833679a41e,es,['785c628c-417f-4fc0-8f01-a091a3ef859a'],1
be3ff11f-1a20-463c-98f8-8ea8b3ae6350,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
b0d5bcd6-aeef-48a1-80da-bfe39b2a6877,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
546675c2-0b21-41ef-b977-2992d745e37f,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
b88e4e77-5a65-41cf-9407-708d36cb30d9,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
4a6af208-f645-424f-a13a-d1fd0edfadcc,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
4aadb37c-2a5a-4447-a36c-947bd96ff6b8,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
dc0963bf-d8fc-453d-b3c7-3ce090e66745,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
f2f18414-1c66-494a-84c4-a86716d45b58,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
ac5c626a-e82a-40a1-b09e-f40383ca0b1b,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
0c15b140-37f0-44f2-91d9-5b9c3b513543,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
bab5fd20-be1b-4e53-83ae-a9db518ec170,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],5
39af8546-51af-4ab5-8d7a-b98dbf9e91ec,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
ec15bdd7-a16f-4c20-b0d6-9447bd9c5b46,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
bb711abd-f0d2-4991-8e40-fbb94cd5137c,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],5
55aff17f-ddcb-474a-83e1-5bd97e685406,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
9462b753-2fce-4b5f-889f-6c9b5360c397,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
4d5cce6c-d109-4561-a6f7-9b2c06bec23a,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
fe5e0960-e80b-4a33-8a78-f69680d4e51a,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
d2b6ee0b-c032-4ed9-99c6-103bb8a6daf0,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
9cb40f9c-5b3a-4780-b4dc-ce52fad816fb,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
04593a2a-2dc7-4eb4-b49f-cfe461da917e,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
704dad7b-e15d-4816-96a4-d030644458c0,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],16
5a488b2a-832b-4039-adea-67b6e3e0e956,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
8a5ebf6c-f3dc-438e-b150-1a0809c5258b,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
4de86b36-072e-47f4-b600-a726f0e46d19,es,['643ad42e-3c61-406e-b262-a380f2f3896a'],10
8e64bc0d-65d4-4a4e-b91e-95ee2a7cf39c,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
511b1cba-101b-4ed0-9268-bb19900defab,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
05d7f2cb-592d-475c-af4b-f8eb1836672c,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
e5e0d471-da19-423a-83c2-d4af98d82605,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
e2bc05ad-4ea2-4963-b8e4-4ad3e6dbf7b1,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
898f4f18-c4ad-43c1-aaeb-03094a97c337,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
29c2b6ce-b47d-43ec-b133-24fb04d054ab,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
7956235f-010c-4a6c-9e8d-a40e94ade967,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],10
8e83af10-dc52-42f7-9206-9284c452fedf,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
880db757-dcbe-45f7-bc96-8b476407f6a8,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
34b26392-afc0-48c6-9c8a-c7db745ab3bf,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
910de389-b1db-4928-acda-f08211260e90,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
e6c7a716-1a25-45b4-b91b-33e7f6f185d9,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
60cfe82b-81ec-4512-87a1-e128c76f2da3,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],5
c652137f-a51f-4875-b47e-7df5cf6c9b4a,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
cb0202bf-01c3-4f36-b954-3b1b6f0c3c54,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
f028fca7-f797-407a-9ab9-eee138e387c8,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
06491bbc-8353-44fa-afb2-d9ff486b9321,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
f930aaf8-aceb-4814-8f7c-c8da456069fd,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],16
b6d9684a-87c9-409c-8d2f-94fc465182bc,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
df33c8da-254c-4cd0-ad22-74a729f7da2f,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
6a7e2cc3-a129-448d-8091-195e45d5a36e,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
c53506b5-9778-4a4f-80dd-2133c74337f6,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
f8229776-c66f-4102-8d7b-5bf2726168a5,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
a6d1ddd7-a62e-4caa-a55b-62a4c14143ac,es,['c2bf02ad-370b-444c-b55b-d8c9aa363ad7'],3
a25bd161-e900-45db-b1f5-73e11c62ea8d,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
4c3372d4-cf84-4449-a436-b5fd8fcff762,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
dc75ead3-3c88-433a-b6cf-336b994367f0,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
a3943e37-fcbc-4d1f-bbef-93e8b033bb89,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
daf0af8a-95aa-4b3a-afd1-7b96edd84809,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
427fa30b-9ee2-45e2-99ae-29a382aa7daa,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
404de32f-cabd-4c0a-ba2e-0902040ddc49,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
d97b2680-ddd8-435e-8c70-612902ca0ef9,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
225ad641-847c-4049-a681-3a992b1bdba5,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
c2545a3c-97a5-4ebb-bd0c-20b10d3a7923,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
bbc39881-2600-4050-a1bc-c5e3b3d74706,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
e8282cde-9a41-4669-9d96-050e1a92a78d,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
547578a3-a4e2-4d67-aea8-2ee9d104cfde,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
77ec1755-6298-498e-b84e-37a145ca0629,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],16
480f6d31-6b26-440d-970b-78a8051ce6cb,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
f581747f-0b4a-49b3-9cfd-99c0f8f7edb7,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
f6a41135-31ee-4b46-93db-75815ef70c14,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
0efacf5f-7380-46bd-b1a4-9f07b6f25073,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
9c5eac04-638c-4b81-b9ac-ad4ff452e977,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
e2433410-9fe3-43f3-b8b5-337cea4d6f49,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],16
abc095b3-fe57-4bcd-bcfb-cc64c365df32,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
f4bf1b55-ab63-432b-a06f-a91146cdfb7a,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
571d15b3-9d8e-435b-80c3-c717ed696497,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
708bdb8f-9c6b-493c-aa10-30c0a74244d8,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
2be2b673-78c0-40a2-ba6a-95f140e8b0ac,es,['067c5449-dd51-417b-b22d-3e4e0d8d9909'],5
2cd002fa-9071-4f2b-9f77-ad29cf8d5bd7,es,['ed060464-0071-4672-a204-3cce5cc79442'],4
4360c8e2-a9b8-41bf-bc84-e391b6afc1dd,es,['ed060464-0071-4672-a204-3cce5cc79442'],17
59ad92df-41c1-4232-b806-b01457e4ad9c,es,['ed060464-0071-4672-a204-3cce5cc79442'],16
4e16736c-ae25-4aff-a550-7d131e68cb8d,es,['ed060464-0071-4672-a204-3cce5cc79442'],16
de918d88-fd68-42b1-8ca3-fbd36b66ef2e,es,['ed060464-0071-4672-a204-3cce5cc79442'],10
c9bf919b-8512-47fa-86b6-cb71d5ce448e,es,['ed060464-0071-4672-a204-3cce5cc79442'],16
46fb3b15-e9bb-4590-a3ba-be976bb7c6ee,es,['ed060464-0071-4672-a204-3cce5cc79442'],5
43dc5707-f2dd-468b-943b-83af84ea8327,es,['ed060464-0071-4672-a204-3cce5cc79442'],16
500e77ef-4800-41f6-ac08-181c21c0151d,es,['ed060464-0071-4672-a204-3cce5cc79442'],10
4ba812a7-35c1-4ebf-b11b-3f21543d696d,es,['ed060464-0071-4672-a204-3cce5cc79442'],16
c972d264-fb92-4540-96b4-fbcd4c38d982,es,['ed060464-0071-4672-a204-3cce5cc79442'],17
a2b76132-4cb6-4e7e-a8e9-602b0aec1683,es,['ed060464-0071-4672-a204-3cce5cc79442'],17
b4e8883c-2bc4-464b-b617-46a8a410f836,es,['ed060464-0071-4672-a204-3cce5cc79442'],4
b8656bdf-b444-433e-9dbf-63fa220f067b,es,['ed060464-0071-4672-a204-3cce5cc79442'],1 - Pobreza
bbd3fe56-0c2b-46fc-876e-d9dbd7f40d74,es,['ed060464-0071-4672-a204-3cce5cc79442'],13
81b9e428-3f91-4d24-8a3f-b99f0f306ceb,es,['ed060464-0071-4672-a204-3cce5cc79442'],16
1ac784db-75e8-4ca2-9e06-0195e0cf2436,es,['ed060464-0071-4672-a204-3cce5cc79442'],16
